906	1	0	0	0	0	0	0	0
52	0	480	1	0	0	0	0	0
53	0	431	1	0	0	0	0	0
54	0	387	1	0	0	0	0	0
55	0	357	1	0	0	0	0	0
56	0	222	1	0	0	0	0	0
57	0	202	1	0	0	0	0	0
58	0	203	1	0	0	0	0	0
59	0	183	1	0	0	0	0	0
64	0	220	-1	0	0	1	0	0
51	2	62	-1	0	0	0	0	0
60	0	248	-1	0	0	0	0	0
61	0	247	-1	1	1	1	0	0
62	0	247	-1	1	1	1	0	0
63	0	326	-1	0	0	0	1	0
104	1	475	0	0	0	0	0	0
